Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
52.082584,-2.838649,85.8,1.802,-3
52.082658,-2.838602,85.4,1.811,-3
52.082732,-2.838556,85,1.82,-3
52.082806,-2.838509,84.8,1.828,-3
52.08288,-2.838463,84.6,1.837,-3
52.082954,-2.838417,84.4,1.846,-3
52.083028,-2.83837,84.3,1.855,-3
52.083102,-2.838324,84.1,1.864,-3
52.083176,-2.838277,83.9,1.873,-3
52.08325,-2.838231,83.7,1.881,-3
52.083324,-2.838184,83.6,1.89,-3
52.083399,-2.838138,83.4,1.899,-3
52.083473,-2.838091,83.3,1.908,-2
52.083547,-2.838045,83.4,1.917,-2
52.083621,-2.837999,83.4,1.926,-2
52.083695,-2.837952,83.4,1.934,-1
52.083769,-2.837906,83.5,1.943,-1
52.083843,-2.837859,83.6,1.952,-1
52.083917,-2.837813,83.7,1.961,-1
52.083991,-2.837766,83.8,1.97,0
52.084065,-2.83772,83.9,1.979,0
52.084139,-2.837673,83.9,1.987,0
52.084213,-2.837627,83.7,1.996,0
52.084287,-2.837581,83.5,2.005,0
52.084361,-2.837534,83.3,2.014,0
52.084435,-2.837488,83.1,2.023,0
52.084509,-2.837441,82.9,2.032,-1
52.084583,-2.837395,82.7,2.04,-1
52.084657,-2.837348,82.4,2.049,-1
52.084731,-2.837302,82.2,2.058,-1
52.084805,-2.837255,82,2.067,-2
52.084879,-2.837209,81.9,2.076,-2
52.084953,-2.837163,81.8,2.085,-2
52.085027,-2.837116,81.7,2.093,-2
52.085101,-2.83707,81.7,2.102,-2
52.085175,-2.837023,81.6,2.111,-2
52.085249,-2.836977,81.6,2.12,-2
52.085323,-2.83693,81.6,2.129,-1
52.085398,-2.836884,81.6,2.138,-1
52.085472,-2.836837,81.6,2.146,-1
52.085546,-2.836791,81.6,2.155,-1
52.08562,-2.836745,81.7,2.164,-1
52.085694,-2.836698,81.8,2.173,0
52.085768,-2.836652,81.8,2.182,0
52.085842,-2.836605,81.9,2.191,0
52.085916,-2.836559,82,2.199,0
52.08599,-2.836512,82,2.208,0
52.086064,-2.836466,82,2.217,0
52.086138,-2.836419,82,2.226,0
52.086212,-2.836373,82,2.235,0
52.086286,-2.836326,82,2.244,0
52.08636,-2.83628,82,2.252,0
