Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
-30.595193,22.865807,1144,0.933,0
-30.595161,22.865901,1144,0.942,0
-30.595129,22.865996,1144,0.952,0
-30.595097,22.86609,1143.9,0.962,0
-30.595065,22.866184,1143.9,0.971,0
-30.595033,22.866278,1143.8,0.981,0
-30.595001,22.866372,1143.7,0.991,0
-30.594968,22.866467,1143.5,1,0
-30.594936,22.866561,1143.3,1.01,-1
-30.594904,22.866655,1143.1,1.02,-1
-30.594872,22.866749,1143,1.03,-1
-30.59484,22.866844,1143.1,1.039,-1
-30.594808,22.866938,1143.1,1.049,-1
-30.594775,22.867032,1143.3,1.059,-1
-30.594743,22.867126,1143.4,1.068,-1
-30.594711,22.867221,1143.6,1.078,0
-30.594679,22.867315,1143.8,1.088,0
-30.594647,22.867409,1144,1.098,0
-30.594615,22.867503,1144.2,1.107,1
-30.594583,22.867598,1144.4,1.117,1
-30.59455,22.867692,1144.6,1.127,1
-30.594518,22.867786,1144.8,1.136,2
-30.594486,22.86788,1145,1.146,2
-30.594454,22.867975,1145.2,1.156,2
-30.594422,22.868069,1145.3,1.166,2
-30.59439,22.868163,1145.3,1.175,2
-30.594357,22.868257,1145.2,1.185,2
-30.594325,22.868351,1145.2,1.195,1
-30.594293,22.868446,1145.2,1.204,1
-30.594261,22.86854,1145.1,1.214,1
-30.594229,22.868634,1145.1,1.224,1
-30.594197,22.868728,1145,1.234,0
-30.594164,22.868823,1144.7,1.243,0
-30.594132,22.868917,1144.5,1.253,0
-30.5941,22.869011,1144.2,1.263,-1
-30.594068,22.869105,1144,1.272,-1
-30.594036,22.8692,1143.8,1.282,-1
-30.594004,22.869294,1143.6,1.292,-2
-30.593972,22.869388,1143.4,1.302,-2
-30.593939,22.869482,1143.4,1.311,-2
-30.593907,22.869577,1143.4,1.321,-2
-30.593875,22.869671,1143.5,1.331,-1
-30.593843,22.869765,1143.5,1.34,-1
-30.593811,22.869859,1143.5,1.35,-1
-30.593779,22.869953,1143.5,1.36,-1
-30.593746,22.870048,1143.4,1.37,-1
-30.593714,22.870142,1143.3,1.379,-1
-30.593682,22.870236,1143.3,1.389,0
-30.59365,22.87033,1143.2,1.399,0
-30.593618,22.870425,1143.2,1.408,0
-30.593586,22.870519,1143.1,1.418,0
-30.593553,22.870613,1143.1,1.428,0
-30.593521,22.870707,1143,1.438,0
-30.593489,22.870802,1143,1.447,0
-30.593457,22.870896,1142.8,1.457,-1
-30.593425,22.87099,1142.7,1.467,-1
-30.593393,22.871084,1142.6,1.476,-1
-30.593361,22.871178,1142.4,1.486,-1
-30.593328,22.871273,1142.3,1.496,-1
-30.593296,22.871367,1142.2,1.506,-1
-30.593264,22.871461,1142,1.515,-1
-30.593232,22.871555,1142,1.525,-1
-30.5932,22.87165,1142,1.535,-1
-30.593168,22.871744,1142,1.544,-1
-30.593135,22.871838,1142,1.554,-1
-30.593103,22.871932,1142,1.564,-1
-30.593071,22.872027,1142,1.574,-1
-30.593039,22.872121,1142,1.583,-1
-30.593007,22.872215,1142,1.593,0
-30.592975,22.872309,1142.1,1.603,0
-30.592942,22.872404,1142.1,1.612,0
-30.59291,22.872498,1142.1,1.622,0
-30.592878,22.872592,1142.1,1.632,0
-30.592846,22.872686,1142,1.642,0
-30.592814,22.87278,1142,1.651,0
-30.592782,22.872875,1142,1.661,0
-30.59275,22.872969,1142.2,1.671,0
-30.592717,22.873063,1142.3,1.68,0
-30.592685,22.873157,1142.4,1.69,0
-30.592653,22.873252,1142.6,1.7,1
-30.592621,22.873346,1142.7,1.71,1
-30.592589,22.87344,1142.9,1.719,1
-30.592557,22.873534,1143,1.729,1
-30.592524,22.873629,1143.1,1.739,1
-30.592492,22.873723,1143.3,1.748,1
-30.59246,22.873817,1143.4,1.758,1
-30.592428,22.873911,1143.5,1.768,1
-30.592396,22.874005,1143.7,1.778,1
-30.592364,22.8741,1143.8,1.787,1
-30.592331,22.874194,1144,1.797,1
-30.592299,22.874288,1143.9,1.807,1
-30.592267,22.874382,1143.8,1.816,1
-30.592235,22.874477,1143.7,1.826,1
-30.592203,22.874571,1143.6,1.836,1
-30.592171,22.874665,1143.4,1.846,0
-30.592138,22.874759,1143.2,1.855,0
-30.592106,22.874854,1143.1,1.865,0
-30.592074,22.874948,1143.1,1.875,0
-30.592042,22.875042,1143.2,1.884,0
-30.59201,22.875136,1143.3,1.894,0
-30.591978,22.87523,1143.5,1.904,0
-30.591945,22.875325,1143.6,1.914,0
-30.591913,22.875419,1143.7,1.923,0
-30.591881,22.875513,1143.9,1.933,0
-30.591849,22.875607,1144,1.943,0
-30.591817,22.875702,1144.2,1.952,1
-30.591785,22.875796,1144.3,1.962,1
-30.591753,22.87589,1144.4,1.972,1
-30.59172,22.875984,1144.5,1.982,1
-30.591688,22.876079,1144.5,1.991,1
-30.591656,22.876173,1144.6,2.001,1
-30.591624,22.876267,1144.6,2.011,1
-30.591592,22.876361,1144.5,2.02,1
-30.59156,22.876455,1144.4,2.03,1
-30.591527,22.87655,1144.3,2.04,0
-30.591495,22.876644,1144.2,2.05,0
-30.591463,22.876738,1144.1,2.059,0
-30.591431,22.876832,1144,2.069,0
-30.591399,22.876927,1143.9,2.079,0
-30.591367,22.877021,1143.7,2.088,-1
-30.591334,22.877115,1143.5,2.098,-1
-30.591302,22.877209,1143.3,2.108,-1
-30.59127,22.877304,1143,2.118,-1
-30.591238,22.877398,1142.8,2.127,-2
-30.591206,22.877492,1142.6,2.137,-2
-30.591174,22.877586,1142.4,2.147,-2
-30.591141,22.87768,1142.2,2.156,-2
-30.591109,22.877775,1142.3,2.166,-2
-30.591077,22.877869,1142.4,2.176,-1
-30.591045,22.877963,1142.6,2.186,-1
-30.591013,22.878057,1142.7,2.195,-1
-30.590981,22.878152,1142.9,2.205,-1
-30.590948,22.878246,1143.1,2.215,0
-30.590916,22.87834,1143.2,2.224,0
-30.590884,22.878434,1143.5,2.234,1
-30.590852,22.878529,1143.7,2.244,1
-30.59082,22.878623,1144,2.254,2
-30.590788,22.878717,1144.2,2.263,2
-30.590755,22.878811,1144.4,2.273,2
-30.590723,22.878905,1144.6,2.283,2
-30.590691,22.879,1144.8,2.292,2
-30.590659,22.879094,1145,2.302,2
-30.590627,22.879188,1145.3,2.312,2
-30.590595,22.879282,1145.6,2.322,2
-30.590562,22.879377,1145.9,2.331,2
-30.59053,22.879471,1146.1,2.341,2
-30.590498,22.879565,1146.3,2.351,2
-30.590466,22.879659,1146.6,2.36,2
-30.590434,22.879753,1146.7,2.37,2
-30.590402,22.879848,1146.7,2.38,2
-30.590369,22.879942,1146.7,2.39,2
-30.590337,22.880036,1146.7,2.399,2
-30.590305,22.88013,1146.7,2.409,2
-30.590273,22.880225,1146.7,2.419,1
-30.590241,22.880319,1146.7,2.428,1
-30.590209,22.880413,1146.7,2.438,1
-30.590176,22.880507,1146.6,2.448,1
-30.590144,22.880602,1146.6,2.458,0
-30.590112,22.880696,1146.6,2.467,0
-30.59008,22.88079,1146.6,2.477,0
