Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
50.853323,10.785211,439.3,0.997,-2
50.853313,10.785329,439.5,1.006,-2
50.853302,10.785447,439.5,1.014,-1
50.853292,10.785566,439.5,1.023,-1
50.853282,10.785684,439.1,1.031,-1
50.853272,10.785802,439,1.039,-1
50.853262,10.78592,438.7,1.048,-1
50.853251,10.786038,438.4,1.056,-2
50.853241,10.786156,438.3,1.064,-2
50.853231,10.786274,437.9,1.073,-2
50.853221,10.786393,437.8,1.081,-2
50.85321,10.786511,437.6,1.09,-2
50.8532,10.786629,437.5,1.098,-2
50.85319,10.786747,437.3,1.106,-2
50.85318,10.786865,437.2,1.115,-2
50.853169,10.786983,437,1.123,-2
50.853159,10.787102,436.8,1.132,-2
50.853149,10.78722,436.8,1.14,-2
50.853139,10.787338,436.7,1.148,-2
50.853128,10.787456,436.5,1.157,-2
50.853118,10.787574,436.3,1.165,-2
50.853108,10.787692,436.1,1.173,-2
50.853098,10.787811,435.8,1.182,-2
50.853088,10.787929,435.7,1.19,-2
50.853077,10.788047,435.6,1.199,-2
50.853067,10.788165,435.4,1.207,-2
50.853057,10.788283,435.4,1.215,-2
50.853047,10.788401,435.6,1.224,-1
50.853036,10.788519,435.6,1.232,-1
50.853026,10.788638,435.7,1.24,-1
50.853016,10.788756,435.8,1.249,-1
50.853006,10.788874,435.7,1.257,-1
50.852995,10.788992,435.8,1.266,-1
50.852985,10.78911,435.7,1.274,0
50.852975,10.789228,435.8,1.282,0
50.852965,10.789347,436,1.291,0
50.852954,10.789465,436.2,1.299,1
50.852944,10.789583,436.1,1.308,1
50.852934,10.789701,435.8,1.316,0
50.852924,10.789819,435.9,1.324,0
50.852913,10.789937,435.9,1.333,0
50.852903,10.790055,436,1.341,0
50.852893,10.790174,435.9,1.349,0
50.852883,10.790292,435.9,1.358,0
50.852873,10.79041,435.9,1.366,0
50.852862,10.790528,436.2,1.375,0
50.852852,10.790646,436.5,1.383,1
50.852842,10.790764,436.9,1.391,1
50.852832,10.790883,437.2,1.4,1
50.852821,10.791001,437.2,1.408,1
50.852811,10.791119,437.3,1.416,1
50.852801,10.791237,437.6,1.425,2
50.852791,10.791355,437.9,1.433,2
50.85278,10.791473,438,1.442,2
50.85277,10.791592,438.2,1.45,2
50.85276,10.79171,438.1,1.458,2
50.85275,10.791828,438,1.467,2
50.852739,10.791946,438,1.475,2
50.852729,10.792064,437.8,1.484,1
50.852719,10.792182,437.7,1.492,1
50.852709,10.7923,437.7,1.5,1
50.852698,10.792419,437.5,1.509,0
50.852688,10.792537,437.3,1.517,0
50.852678,10.792655,437.2,1.525,0
50.852668,10.792773,437.1,1.534,-1
50.852657,10.792891,437,1.542,-1
50.852647,10.793009,436.9,1.551,-1
50.852637,10.793128,437.2,1.559,-1
50.852627,10.793246,437.1,1.567,-1
50.852617,10.793364,436.7,1.576,-1
50.852606,10.793482,436.7,1.584,-1
50.852596,10.7936,436.7,1.592,-1
50.852586,10.793718,436.5,1.601,-1
50.852576,10.793836,436.3,1.609,-1
50.852565,10.793955,436.3,1.618,-1
50.852555,10.794073,436.3,1.626,-1
50.852545,10.794191,436.4,1.634,-1
50.852535,10.794309,436.2,1.643,-1
50.852524,10.794427,436.2,1.651,-1
50.852514,10.794545,436.2,1.66,-1
50.852504,10.794664,436.1,1.668,-1
50.852494,10.794782,436.1,1.676,-1
50.852483,10.7949,436.1,1.685,-1
50.852473,10.795018,436.1,1.693,-1
50.852463,10.795136,436.6,1.701,0
50.852453,10.795254,436.5,1.71,0
50.852442,10.795372,436.2,1.718,0
50.852432,10.795491,436,1.727,0
50.852422,10.795609,435.9,1.735,0
50.852412,10.795727,436,1.743,0
50.852401,10.795845,435.9,1.752,0
50.852391,10.795963,435.9,1.76,0
50.852381,10.796081,435.8,1.768,0
50.852371,10.796199,435.9,1.777,0
50.85236,10.796318,435.9,1.785,0
50.85235,10.796436,435.9,1.794,0
50.85234,10.796554,435.8,1.802,-1
50.85233,10.796672,435.8,1.81,-1
50.852319,10.79679,435.9,1.819,0
50.852309,10.796908,435.7,1.827,0
50.852299,10.797027,435.4,1.836,0
50.852289,10.797145,435.3,1.844,-1
50.852278,10.797263,435.2,1.852,-1
50.852268,10.797381,435.1,1.861,-1
50.852258,10.797499,435.3,1.869,-1
50.852248,10.797617,435.4,1.877,0
50.852237,10.797735,435.4,1.886,-1
50.852227,10.797854,435.3,1.894,-1
50.852217,10.797972,435.1,1.903,-1
50.852207,10.79809,435.2,1.911,-1
50.852196,10.798208,435.2,1.919,-1
50.852186,10.798326,435.1,1.928,-1
50.852176,10.798444,435,1.936,0
50.852166,10.798563,435,1.945,0
50.852155,10.798681,435,1.953,0
50.852145,10.798799,434.9,1.961,0
50.852135,10.798917,434.8,1.97,-1
50.852125,10.799035,435,1.978,0
50.852114,10.799153,434.9,1.986,0
50.852104,10.799271,434.9,1.995,0
50.852094,10.79939,434.8,2.003,0
50.852084,10.799508,434.9,2.012,0
50.852073,10.799626,434.8,2.02,0
50.852063,10.799744,434.9,2.028,0
50.852053,10.799862,434.7,2.037,0
50.852043,10.79998,434.5,2.045,-1
50.852032,10.800098,434.4,2.053,-1
50.852022,10.800217,434.1,2.062,-1
50.852012,10.800335,434,2.07,-1
50.852002,10.800453,434,2.079,-1
50.851992,10.800571,433.8,2.087,-1
50.851981,10.800689,433.4,2.095,-2
50.851971,10.800807,433,2.104,-2
50.851961,10.800926,433.1,2.112,-2
50.851951,10.801044,433.1,2.121,-2
50.85194,10.801162,432.8,2.129,-2
50.85193,10.80128,432.7,2.137,-2
