Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
-11.466216,-74.548137,1182.3,0.786,-2
-11.466275,-74.548193,1181.9,0.795,-2
-11.466334,-74.548249,1181.5,0.804,-2
-11.466392,-74.548305,1181.2,0.813,-2
-11.466451,-74.548361,1180.8,0.822,-2
-11.46651,-74.548417,1180.3,0.831,-2
-11.466568,-74.548473,1181.5,0.84,-1
-11.466627,-74.548529,1182.7,0.849,0
-11.466686,-74.548585,1183.8,0.858,1
-11.466745,-74.54864,1184.8,0.867,2
-11.466803,-74.548696,1185.8,0.876,3
-11.466862,-74.548752,1186.6,0.885,4
-11.466921,-74.548808,1187.5,0.894,5
-11.466979,-74.548864,1188.2,0.903,6
-11.467038,-74.54892,1189.2,0.912,7
-11.467097,-74.548976,1190.1,0.921,8
-11.467155,-74.549032,1190.9,0.929,9
-11.467214,-74.549087,1191.6,0.938,11
-11.467273,-74.549143,1192.4,0.947,10
-11.467332,-74.549199,1193.2,0.956,10
-11.46739,-74.549255,1194,0.965,10
-11.467449,-74.549311,1194.7,0.974,9
-11.467508,-74.549367,1195.3,0.983,9
-11.467566,-74.549423,1195.8,0.992,9
-11.467625,-74.549479,1196.3,1.001,8
-11.467684,-74.549535,1197,1.01,8
-11.467743,-74.54959,1198.1,1.019,8
-11.467801,-74.549646,1199.1,1.028,8
-11.46786,-74.549702,1200,1.037,8
-11.467919,-74.549758,1200.7,1.046,9
-11.467977,-74.549814,1201.5,1.055,8
-11.468036,-74.54987,1202.2,1.064,8
-11.468095,-74.549926,1202.8,1.072,8
-11.468153,-74.549982,1203.1,1.081,8
-11.468212,-74.550037,1203.3,1.09,7
-11.468271,-74.550093,1203.3,1.099,7
-11.46833,-74.550149,1203,1.108,6
-11.468388,-74.550205,1203,1.117,6
-11.468447,-74.550261,1203,1.126,5
-11.468506,-74.550317,1203.1,1.135,4
-11.468564,-74.550373,1203.1,1.144,3
-11.468623,-74.550429,1203,1.153,2
-11.468682,-74.550485,1203,1.162,1
-11.468741,-74.55054,1203.4,1.171,1
-11.468799,-74.550596,1203.8,1.18,1
-11.468858,-74.550652,1204.1,1.189,1
-11.468917,-74.550708,1204.3,1.198,1
-11.468975,-74.550764,1204.4,1.207,1
-11.469034,-74.55082,1204.5,1.215,1
-11.469093,-74.550876,1204.7,1.224,2
-11.469151,-74.550932,1204.7,1.233,2
-11.46921,-74.550987,1204.7,1.242,2
-11.469269,-74.551043,1204.6,1.251,1
-11.469328,-74.551099,1204.3,1.26,1
-11.469386,-74.551155,1204,1.269,1
-11.469445,-74.551211,1204.2,1.278,1
-11.469504,-74.551267,1204.4,1.287,1
-11.469562,-74.551323,1204.5,1.296,0
-11.469621,-74.551379,1204.5,1.305,0
-11.46968,-74.551435,1204.5,1.314,0
-11.469739,-74.55149,1204.7,1.323,0
-11.469797,-74.551546,1206,1.332,1
-11.469856,-74.551602,1207.4,1.341,2
-11.469915,-74.551658,1208.7,1.35,4
-11.469973,-74.551714,1210.1,1.358,5
-11.470032,-74.55177,1211.4,1.367,7
-11.470091,-74.551826,1212.8,1.376,8
-11.470149,-74.551882,1214.4,1.385,10
-11.470208,-74.551937,1216.2,1.394,11
-11.470267,-74.551993,1218,1.403,13
-11.470326,-74.552049,1219.7,1.412,14
-11.470384,-74.552105,1221.4,1.421,16
-11.470443,-74.552161,1223.5,1.43,18
-11.470502,-74.552217,1225.9,1.439,19
-11.47056,-74.552273,1228.3,1.448,20
-11.470619,-74.552329,1230.7,1.457,20
-11.470678,-74.552385,1233,1.466,21
-11.470737,-74.55244,1235.4,1.475,22
-11.470795,-74.552496,1237.7,1.484,23
-11.470854,-74.552552,1240,1.493,24
-11.470913,-74.552608,1242.1,1.501,24
-11.470971,-74.552664,1244.2,1.51,24
-11.47103,-74.55272,1246.3,1.519,25
-11.471089,-74.552776,1248.4,1.528,25
-11.471147,-74.552832,1249.7,1.537,24
-11.471206,-74.552887,1250.8,1.546,23
-11.471265,-74.552943,1251.8,1.555,22
-11.471324,-74.552999,1252.9,1.564,21
-11.471382,-74.553055,1253.9,1.573,19
-11.471441,-74.553111,1254.8,1.582,18
-11.4715,-74.553167,1255.8,1.591,17
-11.471558,-74.553223,1256.7,1.6,16
-11.471617,-74.553279,1257.6,1.609,14
-11.471676,-74.553335,1258.5,1.618,13
-11.471735,-74.55339,1259.4,1.627,12
-11.471793,-74.553446,1260.3,1.636,11
-11.471852,-74.553502,1260.9,1.644,10
-11.471911,-74.553558,1261.7,1.653,10
-11.471969,-74.553614,1262.5,1.662,10
-11.472028,-74.55367,1263.5,1.671,10
-11.472087,-74.553726,1264.7,1.68,10
-11.472145,-74.553782,1266,1.689,10
-11.472204,-74.553838,1267.4,1.698,11
-11.472263,-74.553893,1269,1.707,11
-11.472322,-74.553949,1270.4,1.716,12
-11.47238,-74.554005,1271.8,1.725,12
-11.472439,-74.554061,1273.3,1.734,13
-11.472498,-74.554117,1274.9,1.743,14
-11.472556,-74.554173,1276.8,1.752,15
-11.472615,-74.554229,1278.8,1.761,16
-11.472674,-74.554285,1280.8,1.77,17
-11.472733,-74.55434,1283,1.779,18
-11.472791,-74.554396,1285.2,1.787,19
-11.47285,-74.554452,1287.5,1.796,20
-11.472909,-74.554508,1289.9,1.805,21
-11.472967,-74.554564,1292.4,1.814,22
-11.473026,-74.55462,1294.5,1.823,22
-11.473085,-74.554676,1296,1.832,23
-11.473143,-74.554732,1297.6,1.841,23
-11.473202,-74.554788,1298.6,1.85,22
-11.473261,-74.554843,1299.7,1.859,21
-11.47332,-74.554899,1300.8,1.868,21
-11.473378,-74.554955,1302,1.877,20
-11.473437,-74.555011,1303.4,1.886,19
-11.473496,-74.555067,1304.9,1.895,18
-11.473554,-74.555123,1306.6,1.904,18
-11.473613,-74.555179,1308.3,1.913,17
-11.473672,-74.555235,1310.2,1.922,17
-11.473731,-74.55529,1312,1.93,16
-11.473789,-74.555346,1312.6,1.939,15
-11.473848,-74.555402,1313.1,1.948,14
-11.473907,-74.555458,1313.3,1.957,14
-11.473965,-74.555514,1313.5,1.966,13
-11.474024,-74.55557,1313.9,1.975,12
-11.474083,-74.555626,1314.3,1.984,11
-11.474141,-74.555682,1314.8,1.993,11
-11.4742,-74.555738,1315.4,2.002,10
-11.474259,-74.555793,1316.1,2.011,9
-11.474318,-74.555849,1316.9,2.02,8
-11.474376,-74.555905,1317.7,2.029,7
-11.474435,-74.555961,1318.6,2.038,6
-11.474494,-74.556017,1319.3,2.047,6
-11.474552,-74.556073,1319.8,2.056,6
-11.474611,-74.556129,1320.2,2.065,6
-11.47467,-74.556185,1320.5,2.073,6
-11.474728,-74.556241,1320.8,2.082,6
-11.474787,-74.556296,1321,2.091,6
-11.474846,-74.556352,1321.1,2.1,6
-11.474905,-74.556408,1321.2,2.109,5
-11.474963,-74.556464,1321.3,2.118,5
-11.475022,-74.55652,1321.3,2.127,4
-11.475081,-74.556576,1321.2,2.136,3
-11.475139,-74.556632,1321.1,2.145,2
-11.475198,-74.556688,1321,2.154,2
-11.475257,-74.556743,1320.2,2.163,0
-11.475316,-74.556799,1319.1,2.172,-1
-11.475374,-74.556855,1318.1,2.181,-2
-11.475433,-74.556911,1317.3,2.19,-3
-11.475492,-74.556967,1316.7,2.199,-4
-11.47555,-74.557023,1316.1,2.208,-5
-11.475609,-74.557079,1315.7,2.216,-5
-11.475668,-74.557135,1315.5,2.225,-5
-11.475726,-74.557191,1315.4,2.234,-6
-11.475785,-74.557246,1315.4,2.243,-5
-11.475844,-74.557302,1315.6,2.252,-5
-11.475903,-74.557358,1315.9,2.261,-5
-11.475961,-74.557414,1315.9,2.27,-4
-11.47602,-74.55747,1315.9,2.279,-3
