Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
6.090946,-70.944147,127.1,0.468,-1
6.090957,-70.944076,127.2,0.476,-1
6.090968,-70.944005,127.4,0.484,-1
6.090979,-70.943934,127.5,0.492,0
6.090989,-70.943863,127.7,0.5,0
6.091,-70.943792,127.8,0.508,0
6.091011,-70.943721,128,0.516,0
6.091022,-70.94365,128.1,0.524,1
6.091033,-70.94358,128.3,0.532,1
6.091043,-70.943509,128.4,0.54,1
6.091054,-70.943438,128.4,0.548,1
6.091065,-70.943367,128.3,0.556,1
6.091076,-70.943296,128.3,0.564,1
6.091087,-70.943225,128.2,0.572,1
6.091097,-70.943154,128.2,0.58,1
6.091108,-70.943083,128.1,0.588,1
6.091119,-70.943012,128,0.595,1
6.09113,-70.942941,128,0.603,0
6.09114,-70.942871,127.9,0.611,0
6.091151,-70.9428,127.9,0.619,0
6.091162,-70.942729,127.9,0.627,0
6.091173,-70.942658,127.9,0.635,0
6.091184,-70.942587,128,0.643,0
6.091194,-70.942516,128,0.651,0
6.091205,-70.942445,128,0.659,0
6.091216,-70.942374,128,0.667,0
6.091227,-70.942303,128,0.675,0
6.091238,-70.942232,128,0.683,0
6.091248,-70.942162,128,0.691,0
6.091259,-70.942091,128.1,0.699,0
6.09127,-70.94202,128.2,0.707,0
6.091281,-70.941949,128.3,0.715,0
6.091291,-70.941878,128.4,0.722,0
6.091302,-70.941807,128.5,0.73,1
6.091313,-70.941736,128.5,0.738,1
6.091324,-70.941665,128.6,0.746,1
6.091335,-70.941594,128.7,0.754,1
6.091345,-70.941523,128.8,0.762,1
6.091356,-70.941453,128.8,0.77,1
6.091367,-70.941382,128.7,0.778,1
6.091378,-70.941311,128.6,0.786,1
6.091389,-70.94124,128.4,0.794,0
6.091399,-70.941169,128.3,0.802,0
6.09141,-70.941098,128.2,0.81,0
6.091421,-70.941027,128.1,0.818,0
6.091432,-70.940956,128,0.826,0
6.091442,-70.940885,127.8,0.834,-1
6.091453,-70.940814,127.7,0.842,-1
6.091464,-70.940744,127.6,0.85,-1
6.091475,-70.940673,127.5,0.857,-1
6.091486,-70.940602,127.4,0.865,-1
6.091496,-70.940531,127.3,0.873,-1
6.091507,-70.94046,127.1,0.881,-1
6.091518,-70.940389,127,0.889,-1
6.091529,-70.940318,126.9,0.897,-1
6.091539,-70.940247,126.8,0.905,-1
6.09155,-70.940176,126.7,0.913,-1
6.091561,-70.940105,126.5,0.921,-1
6.091572,-70.940034,126.5,0.929,-1
6.091583,-70.939964,126.5,0.937,-1
6.091593,-70.939893,126.5,0.945,-1
6.091604,-70.939822,126.5,0.953,-1
6.091615,-70.939751,126.4,0.961,-1
6.091626,-70.93968,126.4,0.969,-1
6.091637,-70.939609,126.4,0.977,-1
6.091647,-70.939538,126.4,0.984,-1
6.091658,-70.939467,126.4,0.992,-1
6.091669,-70.939396,126.4,1,-1
6.09168,-70.939325,126.3,1.008,0
6.09169,-70.939255,126.3,1.016,0
6.091701,-70.939184,126.2,1.024,0
6.091712,-70.939113,126.2,1.032,0
6.091723,-70.939042,126.1,1.04,0
6.091734,-70.938971,126.1,1.048,0
6.091744,-70.9389,126.1,1.056,0
6.091755,-70.938829,126,1.064,0
6.091766,-70.938758,126,1.072,0
6.091777,-70.938687,126,1.08,0
6.091788,-70.938616,126,1.088,0
6.091798,-70.938546,126,1.096,0
6.091809,-70.938475,126,1.104,0
6.09182,-70.938404,126,1.112,0
6.091831,-70.938333,126,1.119,0
6.091841,-70.938262,126,1.127,0
6.091852,-70.938191,126,1.135,0
6.091863,-70.93812,126,1.143,0
6.091874,-70.938049,126,1.151,0
6.091885,-70.937978,126.1,1.159,0
6.091895,-70.937907,126.2,1.167,0
6.091906,-70.937837,126.3,1.175,0
6.091917,-70.937766,126.4,1.183,0
6.091928,-70.937695,126.5,1.191,0
6.091939,-70.937624,126.6,1.199,1
6.091949,-70.937553,126.7,1.207,1
6.09196,-70.937482,126.8,1.215,1
6.091971,-70.937411,126.8,1.223,1
6.091982,-70.93734,126.9,1.231,1
6.091992,-70.937269,126.9,1.239,1
6.092003,-70.937198,126.9,1.246,1
6.092014,-70.937128,126.9,1.254,1
6.092025,-70.937057,126.8,1.262,1
6.092036,-70.936986,126.8,1.27,1
6.092046,-70.936915,126.8,1.278,1
6.092057,-70.936844,126.8,1.286,0
6.092068,-70.936773,126.8,1.294,0
6.092079,-70.936702,126.8,1.302,0
6.092089,-70.936631,126.8,1.31,0
6.0921,-70.93656,126.7,1.318,0
6.092111,-70.936489,126.7,1.326,0
6.092122,-70.936418,126.7,1.334,0
6.092133,-70.936348,126.7,1.342,0
6.092143,-70.936277,126.7,1.35,0
6.092154,-70.936206,126.7,1.358,0
6.092165,-70.936135,126.6,1.366,0
6.092176,-70.936064,126.6,1.374,0
6.092187,-70.935993,126.6,1.381,0
6.092197,-70.935922,126.5,1.389,0
6.092208,-70.935851,126.5,1.397,0
6.092219,-70.93578,126.4,1.405,0
6.09223,-70.935709,126.3,1.413,0
6.09224,-70.935639,126.3,1.421,0
6.092251,-70.935568,126.2,1.429,0
6.092262,-70.935497,126.2,1.437,-1
6.092273,-70.935426,126.1,1.445,-1
6.092284,-70.935355,126,1.453,-1
6.092294,-70.935284,126,1.461,-1
6.092305,-70.935213,126,1.469,-1
6.092316,-70.935142,126,1.477,-1
6.092327,-70.935071,126,1.485,-1
6.092338,-70.935,126,1.493,-1
6.092348,-70.93493,126,1.501,0
6.092359,-70.934859,126,1.509,0
6.09237,-70.934788,126,1.516,0
6.092381,-70.934717,126,1.524,0
6.092391,-70.934646,126,1.532,0
6.092402,-70.934575,126,1.54,0
6.092413,-70.934504,126,1.548,0
6.092424,-70.934433,126.1,1.556,0
6.092435,-70.934362,126.1,1.564,0
6.092445,-70.934291,126.1,1.572,0
6.092456,-70.934221,126.1,1.58,0
6.092467,-70.93415,126.1,1.588,0
6.092478,-70.934079,126.1,1.596,0
6.092488,-70.934008,126.1,1.604,0
6.092499,-70.933937,126.1,1.612,0
6.09251,-70.933866,126.1,1.62,0
6.092521,-70.933795,126.1,1.628,0
6.092532,-70.933724,126.1,1.636,0
6.092542,-70.933653,126.1,1.643,0
6.092553,-70.933582,126.1,1.651,0
6.092564,-70.933512,126.1,1.659,0
6.092575,-70.933441,126,1.667,0
6.092586,-70.93337,126,1.675,0
6.092596,-70.933299,126,1.683,0
6.092607,-70.933228,126,1.691,0
6.092618,-70.933157,126,1.699,0
6.092629,-70.933086,126,1.707,0
6.092639,-70.933015,126,1.715,0
6.09265,-70.932944,126,1.723,0
6.092661,-70.932873,126,1.731,0
6.092672,-70.932802,126,1.739,0
6.092683,-70.932732,126,1.747,0
6.092693,-70.932661,126,1.755,0
6.092704,-70.93259,126,1.763,0
6.092715,-70.932519,126,1.771,0
6.092726,-70.932448,125.9,1.778,0
6.092737,-70.932377,125.8,1.786,0
6.092747,-70.932306,125.7,1.794,0
6.092758,-70.932235,125.6,1.802,0
6.092769,-70.932164,125.5,1.81,-1
6.09278,-70.932093,125.3,1.818,-1
6.09279,-70.932023,125.2,1.826,-1
6.092801,-70.931952,125.1,1.834,-1
6.092812,-70.931881,125,1.842,-1
6.092823,-70.93181,125,1.85,-1
6.092834,-70.931739,124.9,1.858,-1
6.092844,-70.931668,124.9,1.866,-1
6.092855,-70.931597,124.9,1.874,-1
6.092866,-70.931526,124.8,1.882,-1
6.092877,-70.931455,124.8,1.89,-1
6.092887,-70.931384,124.7,1.898,-1
6.092898,-70.931314,124.7,1.905,-1
6.092909,-70.931243,124.6,1.913,-1
6.09292,-70.931172,124.5,1.921,-1
6.092931,-70.931101,124.6,1.929,-1
6.092941,-70.93103,124.6,1.937,-1
6.092952,-70.930959,124.6,1.945,0
6.092963,-70.930888,124.7,1.953,0
6.092974,-70.930817,124.7,1.961,0
6.092985,-70.930746,124.8,1.969,0
6.092995,-70.930675,124.8,1.977,0
6.093006,-70.930605,124.9,1.985,0
6.093017,-70.930534,125,1.993,0
6.093028,-70.930463,125,2.001,0
6.093038,-70.930392,125.1,2.009,0
6.093049,-70.930321,125.2,2.017,1
6.09306,-70.93025,125.3,2.025,1
