Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
29.94161,64.11072,1082,0,
29.941652,64.110656,1082.2,0.008,
29.941694,64.110592,1082.5,0.015,
29.941736,64.110528,1082.8,0.023,
29.941777,64.110464,1083.1,0.031,
29.941819,64.110401,1083.4,0.039,
29.941861,64.110337,1083.7,0.046,4
29.941903,64.110273,1083.8,0.054,3
29.941945,64.110209,1083.9,0.062,3
29.941987,64.110145,1084,0.07,3
29.942028,64.110081,1084.1,0.077,3
29.94207,64.110017,1084.1,0.085,3
29.942112,64.109953,1084.2,0.093,2
29.942154,64.10989,1084.2,0.1,2
29.942196,64.109826,1084.3,0.108,2
29.942238,64.109762,1084.4,0.116,2
29.94228,64.109698,1084.6,0.124,2
29.942321,64.109634,1084.7,0.131,2
29.942363,64.10957,1085,0.139,2
29.942405,64.109506,1085.2,0.147,2
29.942447,64.109442,1085.5,0.154,2
29.942489,64.109379,1085.8,0.162,2
29.942531,64.109315,1086,0.17,2
29.942572,64.109251,1086,0.178,2
29.942614,64.109187,1085.7,0.185,2
29.942656,64.109123,1085.5,0.193,1
29.942698,64.109059,1085.4,0.201,1
29.94274,64.108995,1085.3,0.209,1
29.942782,64.108931,1085.2,0.216,1
29.942824,64.108868,1085.1,0.224,1
29.942865,64.108804,1085.1,0.232,0
29.942907,64.10874,1085.1,0.239,0
29.942949,64.108676,1085.2,0.247,0
29.942991,64.108612,1085,0.255,0
29.943033,64.108548,1084.7,0.263,-1
29.943075,64.108484,1084.5,0.27,-2
29.943116,64.10842,1084.2,0.278,-2
29.943158,64.108357,1083.9,0.286,-2
29.9432,64.108293,1083.6,0.294,-2
29.943242,64.108229,1083.4,0.301,-2
29.943284,64.108165,1083.1,0.309,-2
29.943326,64.108101,1082.9,0.317,-2
29.943368,64.108037,1082.7,0.324,-2
29.943409,64.107973,1082.5,0.332,-3
29.943451,64.107909,1082.1,0.34,-3
29.943493,64.107846,1081.8,0.348,-3
29.943535,64.107782,1081.4,0.355,-4
29.943577,64.107718,1081.1,0.363,-4
29.943619,64.107654,1080.8,0.371,-4
29.94366,64.10759,1080.4,0.378,-4
29.943702,64.107526,1080.1,0.386,-4
29.943744,64.107462,1079.8,0.394,-4
29.943786,64.107398,1079.6,0.402,-4
29.943828,64.107335,1079.3,0.409,-4
29.94387,64.107271,1079.1,0.417,-4
29.943912,64.107207,1079,0.425,-4
29.943953,64.107143,1079,0.433,-3
29.943995,64.107079,1079,0.44,-3
29.944037,64.107015,1079.1,0.448,-3
29.944079,64.106951,1079.1,0.456,-2
29.944121,64.106887,1079.2,0.463,-2
29.944163,64.106823,1079.2,0.471,-2
29.944204,64.10676,1079.3,0.479,-1
29.944246,64.106696,1079.4,0.487,-1
29.944288,64.106632,1079.5,0.494,0
29.94433,64.106568,1079.7,0.502,0
29.944372,64.106504,1079.9,0.51,1
29.944414,64.10644,1080.1,0.518,1
29.944456,64.106376,1080.2,0.525,1
29.944497,64.106312,1080.4,0.533,1
29.944539,64.106249,1080.5,0.541,1
29.944581,64.106185,1080.6,0.548,2
29.944623,64.106121,1080.7,0.556,2
29.944665,64.106057,1080.8,0.564,2
29.944707,64.105993,1080.9,0.572,2
29.944748,64.105929,1081,0.579,2
29.94479,64.105865,1081.2,0.587,2
29.944832,64.105801,1081.4,0.595,2
29.944874,64.105738,1081.7,0.602,2
29.944916,64.105674,1081.9,0.61,2
29.944958,64.10561,1082.1,0.618,2
29.945,64.105546,1082.3,0.626,2
29.945041,64.105482,1082.5,0.633,2
29.945083,64.105418,1082.7,0.641,2
29.945125,64.105354,1082.8,0.649,2
29.945167,64.10529,1083,0.657,2
29.945209,64.105227,1083.1,0.664,2
29.945251,64.105163,1083.2,0.672,2
29.945292,64.105099,1083.4,0.68,2
29.945334,64.105035,1083.4,0.687,2
29.945376,64.104971,1083.5,0.695,2
29.945418,64.104907,1083.6,0.703,2
29.94546,64.104843,1083.6,0.711,2
29.945502,64.104779,1083.7,0.718,2
29.945543,64.104715,1083.8,0.726,1
29.945585,64.104652,1083.8,0.734,1
29.945627,64.104588,1083.9,0.742,1
29.945669,64.104524,1084,0.749,1
29.945711,64.10446,1084,0.757,1
29.945753,64.104396,1084.1,0.765,1
29.945795,64.104332,1084.2,0.772,1
29.945836,64.104268,1084.2,0.78,1
29.945878,64.104204,1084.3,0.788,1
29.94592,64.104141,1084.3,0.796,1
29.945962,64.104077,1084.4,0.803,1
29.946004,64.104013,1084.5,0.811,1
29.946046,64.103949,1084.6,0.819,1
29.946087,64.103885,1084.8,0.827,1
29.946129,64.103821,1084.9,0.834,1
29.946171,64.103757,1085,0.842,1
29.946213,64.103693,1085.1,0.85,1
29.946255,64.103629,1085.3,0.857,1
29.946297,64.103566,1085.4,0.865,1
29.946339,64.103502,1085.5,0.873,1
29.94638,64.103438,1085.6,0.881,1
29.946422,64.103374,1085.8,0.888,1
29.946464,64.10331,1085.9,0.896,2
29.946506,64.103246,1086,0.904,2
29.946548,64.103182,1086.1,0.911,2
29.94659,64.103118,1086.2,0.919,2
29.946631,64.103055,1086.2,0.927,1
29.946673,64.102991,1086.3,0.935,1
29.946715,64.102927,1086.4,0.942,1
29.946757,64.102863,1086.6,0.95,1
29.946799,64.102799,1086.7,0.958,1
29.946841,64.102735,1086.8,0.966,1
29.946882,64.102671,1086.9,0.973,1
29.946924,64.102607,1087,0.981,1
29.946966,64.102543,1087,0.989,1
29.947008,64.10248,1087,0.996,1
29.94705,64.102416,1087,1.004,1
29.947092,64.102352,1087,1.012,1
29.947134,64.102288,1087.1,1.02,1
29.947175,64.102224,1087.2,1.027,1
29.947217,64.10216,1087.3,1.035,1
29.947259,64.102096,1087.4,1.043,1
29.947301,64.102032,1087.5,1.051,1
29.947343,64.101969,1087.7,1.058,1
29.947385,64.101905,1087.8,1.066,1
29.947426,64.101841,1087.9,1.074,1
29.947468,64.101777,1088,1.081,1
29.94751,64.101713,1088,1.089,1
29.947552,64.101649,1088.1,1.097,1
29.947594,64.101585,1088.1,1.105,1
29.947636,64.101521,1088.2,1.112,1
29.947678,64.101457,1088.2,1.12,1
29.947719,64.101394,1088.3,1.128,1
29.947761,64.10133,1088.4,1.135,1
29.947803,64.101266,1088.5,1.143,1
29.947845,64.101202,1088.6,1.151,1
29.947887,64.101138,1088.7,1.159,1
29.947929,64.101074,1088.9,1.166,1
29.94797,64.10101,1089,1.174,1
29.948012,64.100946,1089.2,1.182,1
29.948054,64.100883,1089.4,1.19,1
29.948096,64.100819,1089.6,1.197,2
29.948138,64.100755,1089.8,1.205,2
29.94818,64.100691,1090,1.213,2
29.948221,64.100627,1090.2,1.22,2
29.948263,64.100563,1090.4,1.228,2
29.948305,64.100499,1090.6,1.236,2
29.948347,64.100435,1090.9,1.244,2
29.948389,64.100371,1091.1,1.251,2
29.948431,64.100308,1091.3,1.259,3
29.948473,64.100244,1091.5,1.267,3
29.948514,64.10018,1091.7,1.275,3
29.948556,64.100116,1091.9,1.282,3
29.948598,64.100052,1092.1,1.29,3
29.94864,64.099988,1092.4,1.298,3
29.948682,64.099924,1092.6,1.305,3
29.948724,64.09986,1092.8,1.313,3
29.948765,64.099797,1093,1.321,3
29.948807,64.099733,1093.1,1.329,3
29.948849,64.099669,1093.2,1.336,3
29.948891,64.099605,1093.3,1.344,2
29.948933,64.099541,1093.4,1.352,2
29.948975,64.099477,1093.5,1.359,2
29.949016,64.099413,1093.5,1.367,2
29.949058,64.099349,1093.5,1.375,2
29.9491,64.099285,1093.5,1.383,2
29.949142,64.099222,1093.5,1.39,1
29.949184,64.099158,1093.4,1.398,1
29.949226,64.099094,1093.3,1.406,1
29.949267,64.09903,1093.2,1.414,0
29.949309,64.098966,1093.3,1.421,0
29.949351,64.098902,1093.3,1.429,0
29.949393,64.098838,1093.3,1.437,0
29.949435,64.098774,1093.4,1.444,0
29.949477,64.09871,1093.5,1.452,0
29.949519,64.098647,1093.6,1.46,0
29.94956,64.098583,1093.7,1.468,0
29.949602,64.098519,1093.8,1.475,0
29.949644,64.098455,1093.9,1.483,0
29.949686,64.098391,1094,1.491,1
29.949728,64.098327,1094.2,1.499,1
29.94977,64.098263,1094.5,1.506,1
29.949811,64.098199,1094.8,1.514,2
29.949853,64.098135,1095.2,1.522,2
29.949895,64.098072,1095.5,1.529,2
29.949937,64.098008,1095.9,1.537,3
29.949979,64.097944,1096.3,1.545,3
29.950021,64.09788,1096.7,1.553,3
29.950062,64.097816,1097.1,1.56,3
29.950104,64.097752,1097.5,1.568,4
29.950146,64.097688,1097.9,1.576,4
29.950188,64.097624,1098,1.583,4
29.95023,64.097561,1098,1.591,4
29.950272,64.097497,1098.1,1.599,4
29.950314,64.097433,1098.1,1.607,4
29.950355,64.097369,1098.2,1.614,3
29.950397,64.097305,1098.2,1.622,3
29.950439,64.097241,1098.3,1.63,3
29.950481,64.097177,1098.4,1.638,2
29.950523,64.097113,1098.5,1.645,2
29.950565,64.097049,1098.6,1.653,2
29.950606,64.096986,1098.7,1.661,2
29.950648,64.096922,1098.8,1.668,1
29.95069,64.096858,1098.9,1.676,1
29.950732,64.096794,1098.9,1.684,1
29.950774,64.09673,1099,1.692,1
29.950816,64.096666,1099.1,1.699,1
29.950857,64.096602,1099.2,1.707,1
29.950899,64.096538,1099.3,1.715,1
29.950941,64.096474,1099.4,1.723,1
29.950983,64.096411,1099.6,1.73,1
29.951025,64.096347,1099.7,1.738,1
29.951067,64.096283,1099.8,1.746,1
29.951108,64.096219,1099.9,1.753,1
29.95115,64.096155,1099.9,1.761,1
29.951192,64.096091,1100,1.769,1
29.951234,64.096027,1100,1.777,1
29.951276,64.095963,1100.1,1.784,1
29.951318,64.095899,1100.1,1.792,1
29.95136,64.095836,1100.1,1.8,1
29.951401,64.095772,1100.1,1.807,1
29.951443,64.095708,1100.1,1.815,1
29.951485,64.095644,1100,1.823,1
29.951527,64.09558,1099.7,1.831,0
29.951569,64.095516,1099.3,1.838,0
29.951611,64.095452,1099,1.846,-1
29.951652,64.095388,1098.6,1.854,-1
29.951694,64.095324,1098.2,1.862,-2
29.951736,64.095261,1097.9,1.869,-2
