Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
53.713048,-104.595331,473,1.949,0
53.712974,-104.595335,473,1.957,0
53.7129,-104.59534,473,1.965,0
53.712826,-104.595345,473,1.973,0
53.712752,-104.595349,473,1.982,0
53.712678,-104.595354,473,1.99,0
53.712604,-104.595359,473,1.998,0
53.712529,-104.595364,473,2.006,0
53.712455,-104.595368,473,2.015,0
53.712381,-104.595373,473,2.023,0
53.712307,-104.595378,473,2.031,0
53.712233,-104.595382,473,2.039,0
53.712159,-104.595387,473,2.048,0
53.712085,-104.595392,473,2.056,0
53.712011,-104.595396,473,2.064,0
53.711936,-104.595401,473,2.072,0
53.711862,-104.595406,473,2.081,0
53.711788,-104.595411,473,2.089,0
53.711714,-104.595415,473,2.097,0
53.71164,-104.59542,473,2.105,0
