Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
52.080187,-2.84015,90.3,1.516,0
52.080261,-2.840103,90.2,1.525,0
52.080334,-2.840057,90.1,1.534,0
52.080407,-2.840011,90.1,1.542,0
52.080481,-2.839965,90,1.551,0
52.080554,-2.839919,90,1.56,0
52.080628,-2.839873,90,1.569,-1
52.080701,-2.839827,90,1.577,-1
52.080775,-2.839781,89.9,1.586,-1
52.080848,-2.839735,89.8,1.595,-1
52.080922,-2.839689,89.7,1.604,-1
52.080995,-2.839643,89.6,1.612,-1
52.081069,-2.839596,89.4,1.621,-1
52.081142,-2.83955,89.3,1.63,-1
52.081215,-2.839504,89.2,1.639,-1
52.081289,-2.839458,89.1,1.647,-1
52.081362,-2.839412,89,1.656,-1
52.081436,-2.839366,88.9,1.665,-1
52.081509,-2.83932,88.8,1.674,-1
52.081583,-2.839274,88.7,1.683,-1
52.081656,-2.839228,88.6,1.691,-1
52.08173,-2.839182,88.6,1.7,-1
52.081803,-2.839136,88.5,1.709,-1
52.081876,-2.83909,88.3,1.718,-1
52.08195,-2.839043,88.2,1.726,-1
52.082023,-2.838997,88.1,1.735,-1
52.082097,-2.838951,87.9,1.744,-1
52.08217,-2.838905,87.7,1.753,-1
52.082244,-2.838859,87.4,1.761,-2
52.082317,-2.838813,87.1,1.77,-2
52.082391,-2.838767,86.8,1.779,-2
52.082464,-2.838721,86.5,1.788,-2
52.082538,-2.838675,86.1,1.796,-2
52.082611,-2.838629,85.7,1.805,-3
52.082684,-2.838583,85.3,1.814,-3
52.082758,-2.838536,84.9,1.823,-3
52.082831,-2.83849,84.7,1.832,-3
52.082905,-2.838444,84.6,1.84,-3
52.082978,-2.838398,84.4,1.849,-3
52.083052,-2.838352,84.2,1.858,-3
52.083125,-2.838306,84,1.867,-3
52.083199,-2.83826,83.9,1.875,-3
52.083272,-2.838214,83.7,1.884,-3
52.083345,-2.838168,83.5,1.893,-3
52.083419,-2.838122,83.3,1.902,-3
52.083492,-2.838076,83.3,1.91,-2
52.083566,-2.838029,83.4,1.919,-2
52.083639,-2.837983,83.4,1.928,-1
52.083713,-2.837937,83.5,1.937,-1
52.083786,-2.837891,83.5,1.945,-1
52.08386,-2.837845,83.6,1.954,-1
52.083933,-2.837799,83.7,1.963,0
52.084007,-2.837753,83.8,1.972,0
52.08408,-2.837707,83.9,1.98,0
52.084153,-2.837661,83.9,1.989,0
52.084227,-2.837615,83.7,1.998,0
52.0843,-2.837568,83.5,2.007,0
52.084374,-2.837522,83.3,2.016,0
52.084447,-2.837476,83.1,2.024,0
52.084521,-2.83743,82.8,2.033,-1
52.084594,-2.837384,82.6,2.042,-1
52.084668,-2.837338,82.4,2.051,-1
52.084741,-2.837292,82.2,2.059,-1
52.084814,-2.837246,82,2.068,-2
52.084888,-2.8372,81.9,2.077,-2
52.084961,-2.837154,81.8,2.086,-2
52.085035,-2.837108,81.7,2.094,-2
52.085108,-2.837061,81.7,2.103,-2
52.085182,-2.837015,81.6,2.112,-2
52.085255,-2.836969,81.6,2.121,-2
52.085329,-2.836923,81.6,2.129,-1
52.085402,-2.836877,81.6,2.138,-1
52.085476,-2.836831,81.6,2.147,-1
52.085549,-2.836785,81.6,2.156,-1
52.085622,-2.836739,81.7,2.165,0
52.085696,-2.836693,81.8,2.173,0
52.085769,-2.836647,81.8,2.182,0
52.085843,-2.8366,81.9,2.191,0
52.085916,-2.836554,82,2.2,0
52.08599,-2.836508,82,2.208,0
52.086063,-2.836462,82,2.217,0
52.086137,-2.836416,82,2.226,0
52.08621,-2.83637,82,2.235,0
