Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
23.73887,121.174963,2115.3,0.82,-3
23.738992,121.174948,2116.1,0.834,-1
23.739114,121.174934,2117.1,0.847,1
23.739236,121.174919,2118.2,0.861,2
23.739358,121.174904,2119.5,0.875,4
23.73948,121.174889,2122.3,0.888,7
23.739602,121.174874,2125.8,0.902,10
23.739724,121.17486,2129.3,0.916,14
23.739846,121.174845,2132.9,0.929,16
23.739968,121.17483,2136.5,0.943,19
23.74009,121.174815,2140.4,0.956,21
23.740212,121.1748,2148.2,0.97,27
23.740334,121.174786,2155.9,0.984,33
23.740456,121.174771,2163.6,0.997,38
23.740578,121.174756,2171.2,1.011,42
23.7407,121.174741,2178.7,1.025,45
23.740822,121.174727,2186.6,1.038,49
23.740944,121.174712,2194.8,1.052,53
23.741066,121.174697,2203,1.066,57
23.741188,121.174682,2211.1,1.079,58
23.74131,121.174667,2219.1,1.093,58
23.741432,121.174653,2227,1.107,58
23.741554,121.174638,2232,1.12,56
23.741676,121.174623,2236.4,1.134,53
23.741798,121.174608,2240.7,1.148,50
23.74192,121.174594,2245,1.161,46
23.742042,121.174579,2249.3,1.175,42
23.742164,121.174564,2253.4,1.189,39
23.742286,121.174549,2256.3,1.202,34
23.742408,121.174534,2259.4,1.216,30
23.74253,121.17452,2262.5,1.23,28
23.742652,121.174505,2265.8,1.243,27
23.742774,121.17449,2269.1,1.257,26
23.742896,121.174475,2272.1,1.271,25
23.743018,121.17446,2274.9,1.284,23
23.74314,121.174446,2277.8,1.298,22
23.743262,121.174431,2281,1.312,23
23.743384,121.174416,2284.2,1.325,23
23.743506,121.174401,2287.7,1.339,23
23.743628,121.174387,2288.5,1.353,21
23.74375,121.174372,2289.1,1.366,18
23.743872,121.174357,2289.7,1.38,16
23.743994,121.174342,2290.5,1.394,14
23.744116,121.174327,2291.5,1.407,12
23.744238,121.174313,2291.5,1.421,10
23.74436,121.174298,2289.1,1.435,4
23.744482,121.174283,2286.8,1.448,-1
23.744604,121.174268,2284.6,1.462,-4
23.744726,121.174254,2282.5,1.476,-6
23.744848,121.174239,2280.6,1.489,-8
23.74497,121.174224,2280.2,1.503,-9
23.745092,121.174209,2280.8,1.517,-10
23.745214,121.174194,2281.4,1.53,-9
23.745336,121.17418,2282.2,1.544,-6
23.745458,121.174165,2283,1.558,-3
23.74558,121.17415,2284,1.571,-1
23.745702,121.174135,2285.3,1.585,3
23.745824,121.17412,2286.7,1.599,6
23.745946,121.174106,2288,1.612,7
23.746068,121.174091,2289.4,1.626,8
23.74619,121.174076,2290.8,1.64,9
23.746312,121.174061,2292.2,1.653,9
23.746434,121.174047,2293.6,1.667,10
23.746556,121.174032,2295,1.681,10
23.746678,121.174017,2296.4,1.694,10
23.7468,121.174002,2297.8,1.708,10
23.746922,121.173987,2299.2,1.722,10
23.747044,121.173973,2300.5,1.735,10
23.747166,121.173958,2301.8,1.749,10
23.747288,121.173943,2303.1,1.763,10
23.74741,121.173928,2304.4,1.776,10
23.747532,121.173913,2305.6,1.79,10
23.747654,121.173899,2306.6,1.804,9
23.747776,121.173884,2306.7,1.817,8
23.747898,121.173869,2306.7,1.831,7
23.74802,121.173854,2306.7,1.845,6
23.748142,121.17384,2306.5,1.858,4
23.748264,121.173825,2306.3,1.872,3
23.748386,121.17381,2306.8,1.886,2
23.748508,121.173795,2307.8,1.899,2
23.74863,121.17378,2308.7,1.913,2
23.748752,121.173766,2309.5,1.927,3
23.748874,121.173751,2310.2,1.94,3
23.748996,121.173736,2310.8,1.954,4
23.749118,121.173721,2315.7,1.968,8
23.74924,121.173706,2321.1,1.981,14
23.749362,121.173692,2326.6,1.995,18
23.749484,121.173677,2332,2.009,22
23.749606,121.173662,2337.4,2.022,26
23.749728,121.173647,2342.8,2.036,31
23.74985,121.173633,2348.4,2.05,35
23.749972,121.173618,2354.1,2.063,40
23.750094,121.173603,2359.8,2.077,40
23.750216,121.173588,2365.6,2.091,41
23.750338,121.173573,2371.5,2.104,41
23.75046,121.173559,2375.9,2.118,40
23.750582,121.173544,2379.4,2.132,38
23.750704,121.173529,2383.1,2.145,37
23.750826,121.173514,2386.8,2.159,35
23.750948,121.1735,2390.6,2.173,33
23.75107,121.173485,2394.4,2.186,32
23.751192,121.17347,2396.4,2.2,28
23.751314,121.173455,2398.4,2.214,25
23.751436,121.17344,2400.4,2.227,22
23.751558,121.173426,2402.4,2.241,21
23.75168,121.173411,2404.4,2.255,20
23.751802,121.173396,2408.2,2.268,20
23.751924,121.173381,2414.9,2.282,22
23.752046,121.173366,2421.5,2.296,25
23.752168,121.173352,2428.2,2.309,29
23.75229,121.173337,2434.8,2.323,33
23.752412,121.173322,2441.5,2.337,38
23.752534,121.173307,2448.3,2.35,42
23.752656,121.173293,2455.1,2.364,46
23.752778,121.173278,2461.9,2.378,49
23.7529,121.173263,2468.7,2.391,49
23.753022,121.173248,2475.5,2.405,49
23.753144,121.173233,2482.1,2.419,49
23.753266,121.173219,2486.5,2.432,47
23.753388,121.173204,2490.8,2.446,45
23.75351,121.173189,2495,2.46,43
23.753632,121.173174,2499.1,2.473,40
23.753754,121.173159,2503.1,2.487,38
23.753876,121.173145,2506.5,2.501,35
23.753998,121.17313,2509.2,2.514,31
23.75412,121.173115,2511.7,2.528,27
23.754242,121.1731,2514,2.542,25
23.754364,121.173086,2516.2,2.555,23
23.754486,121.173071,2518.2,2.569,21
23.754608,121.173056,2519.9,2.583,19
23.75473,121.173041,2521.4,2.596,17
23.754852,121.173026,2522.8,2.61,15
23.754974,121.173012,2524.2,2.624,14
23.755096,121.172997,2525.5,2.637,13
23.755218,121.172982,2526.6,2.651,11
23.75534,121.172967,2526.8,2.665,10
23.755462,121.172952,2526.8,2.678,8
23.755584,121.172938,2526.6,2.692,6
23.755706,121.172923,2526.1,2.706,4
23.755828,121.172908,2525.5,2.719,3
23.75595,121.172893,2523,2.733,-1
23.756072,121.172879,2519.3,2.747,-6
23.756194,121.172864,2515.6,2.76,-10
23.756316,121.172849,2511.8,2.774,-14
23.756438,121.172834,2507.9,2.788,-17
23.75656,121.172819,2503.9,2.801,-21
23.756682,121.172805,2497.3,2.815,-26
23.756804,121.17279,2490.6,2.829,-32
23.756926,121.172775,2484,2.842,-36
23.757048,121.17276,2477.2,2.856,-39
23.75717,121.172745,2470.4,2.869,-41
23.757292,121.172731,2465.4,2.883,-42
23.757414,121.172716,2463.8,2.897,-40
23.757536,121.172701,2462.1,2.91,-38
23.757658,121.172686,2460.6,2.924,-34
23.75778,121.172671,2459.1,2.938,-29
23.757902,121.172657,2457.7,2.951,-24
23.758024,121.172642,2460.4,2.965,-15
23.758146,121.172627,2464.8,2.979,-5
23.758268,121.172612,2469.4,2.992,4
23.75839,121.172598,2474.2,3.006,10
23.758512,121.172583,2479.1,3.02,16
23.758634,121.172568,2484.3,3.033,22
23.758756,121.172553,2491,3.047,29
23.758878,121.172538,2497.9,3.061,37
23.759,121.172524,2505.1,3.074,41
23.759122,121.172509,2512.4,3.088,44
23.759244,121.172494,2520,3.102,46
23.759366,121.172479,2524.3,3.115,46
23.759488,121.172464,2525,3.129,42
23.75961,121.17245,2525.9,3.143,38
23.759732,121.172435,2527,3.156,33
23.759854,121.17242,2528.2,3.17,28
23.759976,121.172405,2529.6,3.184,22
23.760098,121.172391,2523.4,3.197,10
23.76022,121.172376,2515.9,3.211,-4
23.760342,121.172361,2508.3,3.225,-15
23.760464,121.172346,2500.8,3.238,-22
23.760586,121.172331,2493.3,3.252,-30
23.760708,121.172317,2486,3.266,-38
23.76083,121.172302,2479.1,3.279,-45
23.760952,121.172287,2472.3,3.293,-52
23.761074,121.172272,2465.5,3.307,-53
23.761196,121.172257,2458.7,3.32,-52
23.761318,121.172243,2451.9,3.334,-52
23.76144,121.172228,2446,3.348,-50
23.761562,121.172213,2440.6,3.361,-48
23.761684,121.172198,2435,3.375,-47
23.761806,121.172184,2429.5,3.389,-45
23.761928,121.172169,2423.9,3.402,-44
23.76205,121.172154,2418.2,3.416,-43
23.762172,121.172139,2412.7,3.43,-42
23.762294,121.172124,2407,3.443,-41
23.762416,121.17211,2401.3,3.457,-41
23.762538,121.172095,2395.4,3.471,-41
23.76266,121.17208,2389.5,3.484,-42
