Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
37.037189,127.936434,82.7,2.053,2
37.037173,127.936539,82.7,2.062,1
37.037157,127.936644,82.8,2.072,1
37.037141,127.936749,82.9,2.081,1
37.037124,127.936854,82.9,2.091,1
37.037108,127.93696,82.9,2.1,0
37.037092,127.937065,83,2.11,0
37.037076,127.93717,83,2.119,0
37.03706,127.937275,82.9,2.129,0
37.037044,127.93738,82.7,2.138,0
37.037028,127.937485,82.6,2.148,0
37.037012,127.93759,82.4,2.157,0
37.036995,127.937695,82.3,2.167,0
37.036979,127.9378,82.1,2.176,-1
37.036963,127.937905,82,2.186,-1
37.036947,127.93801,82.1,2.195,-1
37.036931,127.938115,82.1,2.205,-1
37.036915,127.93822,82.2,2.214,-1
37.036899,127.938325,82.2,2.224,-1
37.036883,127.93843,82.3,2.233,-1
37.036866,127.938535,82.3,2.243,0
37.03685,127.93864,82.5,2.252,0
37.036834,127.938745,82.7,2.262,0
37.036818,127.93885,82.9,2.271,1
37.036802,127.938955,83.1,2.281,1
37.036786,127.93906,83.3,2.29,1
37.03677,127.939165,83.5,2.3,1
37.036754,127.93927,83.7,2.309,2
37.036737,127.939375,84,2.319,2
37.036721,127.93948,84.2,2.328,2
37.036705,127.939585,84.4,2.338,2
37.036689,127.93969,84.6,2.347,2
37.036673,127.939795,84.8,2.357,2
37.036657,127.9399,85,2.366,2
37.036641,127.940005,85,2.376,2
37.036625,127.94011,85,2.385,2
37.036608,127.940215,85,2.395,2
37.036592,127.94032,85,2.404,1
37.036576,127.940425,85,2.414,1
37.03656,127.94053,85,2.423,1
