Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
56.26684,9.4986,56.5,0,
56.266899,9.498456,57,0.011,
56.266957,9.498312,57.8,0.022,
56.267016,9.498168,58,0.033,
56.267075,9.498024,58.7,0.044,
56.267134,9.49788,59.4,0.055,
56.267192,9.497737,59.6,0.066,5
56.267251,9.497593,60,0.077,4
56.26731,9.497449,60.4,0.088,4
56.267369,9.497305,61.1,0.099,5
56.267427,9.497161,61.8,0.11,5
56.267486,9.497017,62.2,0.121,5
56.267545,9.496873,62.4,0.132,4
56.267603,9.496729,62.6,0.144,4
56.267662,9.496585,62.9,0.155,4
56.267721,9.496441,63.3,0.166,3
56.26778,9.496297,63.7,0.177,4
56.267838,9.496154,64,0.188,4
56.267897,9.49601,64.5,0.199,4
56.267956,9.495866,64.8,0.21,3
56.268015,9.495722,64.6,0.221,3
56.268073,9.495578,64.7,0.232,2
56.268132,9.495434,64.8,0.243,2
56.268191,9.49529,64.9,0.254,2
56.268249,9.495146,64.6,0.265,2
56.268308,9.495002,64.3,0.276,1
56.268367,9.494858,64.1,0.287,0
56.268426,9.494714,64.3,0.298,0
56.268484,9.494571,63.6,0.309,-1
56.268543,9.494427,63.2,0.32,-1
56.268602,9.494283,63.6,0.331,-1
56.26866,9.494139,63.7,0.342,-1
56.268719,9.493995,63.3,0.353,-1
56.268778,9.493851,63.1,0.364,-2
56.268837,9.493707,63,0.375,-1
56.268895,9.493563,62.5,0.386,-2
56.268954,9.493419,61.3,0.397,-2
56.269013,9.493275,60.8,0.408,-3
56.269072,9.493131,59.8,0.42,-3
56.26913,9.492987,58.9,0.431,-4
56.269189,9.492843,58.1,0.442,-5
56.269248,9.4927,56.7,0.453,-6
56.269306,9.492556,55.2,0.464,-7
56.269365,9.492412,54.6,0.475,-8
56.269424,9.492268,54.2,0.486,-8
56.269483,9.492124,54.3,0.497,-7
56.269541,9.49198,54.4,0.508,-6
56.2696,9.491836,54.5,0.519,-6
56.269659,9.491692,54.9,0.53,-4
56.269717,9.491548,54.9,0.541,-4
56.269776,9.491404,54.8,0.552,-3
56.269835,9.49126,55.4,0.563,-1
56.269894,9.491116,55.8,0.574,1
56.269952,9.490972,55.5,0.585,1
56.270011,9.490829,54.9,0.596,1
56.27007,9.490685,54.4,0.607,0
56.270128,9.490541,54.3,0.618,0
56.270187,9.490397,53.5,0.629,-1
56.270246,9.490253,52.6,0.64,-2
56.270305,9.490109,52.2,0.651,-2
56.270363,9.489965,51.5,0.662,-3
56.270422,9.489821,51.2,0.673,-4
56.270481,9.489677,50.8,0.684,-5
56.270539,9.489533,50.5,0.696,-5
56.270598,9.489389,50,0.707,-4
56.270657,9.489245,49.3,0.718,-5
56.270716,9.489101,49.1,0.729,-5
56.270774,9.488957,49.2,0.74,-4
56.270833,9.488813,49.8,0.751,-2
56.270892,9.48867,50.4,0.762,-2
56.27095,9.488526,50.6,0.773,-1
56.271009,9.488382,50.9,0.784,0
56.271068,9.488238,51.2,0.795,0
56.271127,9.488094,51.3,0.806,1
56.271185,9.48795,51.4,0.817,1
56.271244,9.487806,51.4,0.828,2
56.271303,9.487662,51,0.839,2
56.271361,9.487518,50.3,0.85,1
56.27142,9.487374,50,0.861,0
56.271479,9.48723,50.7,0.872,0
56.271538,9.487086,50.6,0.883,0
56.271596,9.486942,49.5,0.894,-1
56.271655,9.486798,48.3,0.905,-3
56.271714,9.486654,47.5,0.916,-3
56.271772,9.48651,46.5,0.927,-4
56.271831,9.486367,46.6,0.938,-4
56.27189,9.486223,46.9,0.949,-4
56.271949,9.486079,47.1,0.96,-3
56.272007,9.485935,47.2,0.972,-3
56.272066,9.485791,47.3,0.983,-3
56.272125,9.485647,47.4,0.994,-3
56.272183,9.485503,47.4,1.005,-2
56.272242,9.485359,47.3,1.016,-1
56.272301,9.485215,47.4,1.027,0
56.27236,9.485071,47.6,1.038,1
56.272418,9.484927,48,1.049,1
56.272477,9.484783,48.2,1.06,1
56.272536,9.484639,48.2,1.071,1
56.272594,9.484495,48.7,1.082,1
56.272653,9.484351,49,1.093,2
56.272712,9.484207,50.2,1.104,3
56.272771,9.484063,51.1,1.115,3
56.272829,9.483919,52.7,1.126,5
56.272888,9.483775,54.3,1.137,6
56.272947,9.483632,55.1,1.148,7
56.273005,9.483488,55.7,1.159,7
56.273064,9.483344,55.9,1.17,7
56.273123,9.4832,55.8,1.181,7
56.273182,9.483056,55.6,1.192,6
56.27324,9.482912,55.6,1.203,6
56.273299,9.482768,55.6,1.214,5
56.273358,9.482624,56.3,1.225,5
56.273416,9.48248,57.6,1.236,4
56.273475,9.482336,58.6,1.247,4
56.273534,9.482192,59.1,1.259,4
56.273593,9.482048,59.3,1.27,3
56.273651,9.481904,60,1.281,4
56.27371,9.48176,60.3,1.292,4
56.273769,9.481616,60.8,1.303,5
56.273827,9.481472,61.3,1.314,5
56.273886,9.481328,61.5,1.325,5
56.273945,9.481184,61.5,1.336,5
56.274003,9.48104,61.6,1.347,4
56.274062,9.480896,61.7,1.358,3
56.274121,9.480752,61.8,1.369,2
56.27418,9.480608,62,1.38,2
56.274238,9.480465,62.1,1.391,2
56.274297,9.480321,62.1,1.402,2
56.274356,9.480177,62.1,1.413,1
56.274414,9.480033,62.3,1.424,1
56.274473,9.479889,62.8,1.435,1
56.274532,9.479745,63.3,1.446,2
56.274591,9.479601,63.5,1.457,2
56.274649,9.479457,63.5,1.468,2
56.274708,9.479313,62.6,1.479,1
56.274767,9.479169,62.8,1.49,1
56.274825,9.479025,63.1,1.501,1
56.274884,9.478881,63.2,1.512,1
56.274943,9.478737,63.4,1.523,1
56.275001,9.478593,64,1.535,2
56.27506,9.478449,64.5,1.546,2
56.275119,9.478305,64.3,1.557,1
56.275178,9.478161,63.9,1.568,0
56.275236,9.478017,64,1.579,0
56.275295,9.477873,64.5,1.59,2
56.275354,9.477729,64.7,1.601,2
56.275412,9.477585,64.9,1.612,2
56.275471,9.477441,65.2,1.623,2
56.27553,9.477297,65.4,1.634,2
56.275588,9.477153,65.6,1.645,1
56.275647,9.477009,65.5,1.656,1
56.275706,9.476865,65.7,1.667,1
56.275765,9.476721,65.9,1.678,2
56.275823,9.476577,66.2,1.689,2
56.275882,9.476433,66.7,1.7,2
56.275941,9.47629,66.6,1.711,2
56.275999,9.476146,66.6,1.722,1
56.276058,9.476002,66.4,1.733,1
56.276117,9.475858,65.7,1.744,0
56.276176,9.475714,65.3,1.755,0
56.276234,9.47557,65.6,1.766,0
56.276293,9.475426,65.8,1.777,0
56.276352,9.475282,66,1.788,0
56.27641,9.475138,66,1.799,0
56.276469,9.474994,66.3,1.811,0
56.276528,9.47485,67.4,1.822,1
56.276586,9.474706,67.8,1.833,1
56.276645,9.474562,68.3,1.844,2
56.276704,9.474418,68.5,1.855,3
56.276763,9.474274,67.9,1.866,2
56.276821,9.47413,67.8,1.877,2
56.27688,9.473986,67.8,1.888,2
56.276939,9.473842,67.5,1.899,1
56.276997,9.473698,67.1,1.91,1
56.277056,9.473554,67,1.921,1
56.277115,9.47341,67,1.932,0
56.277173,9.473266,67,1.943,-1
56.277232,9.473122,66.5,1.954,-2
56.277291,9.472978,65.9,1.965,-2
56.277349,9.472834,64.8,1.976,-3
56.277408,9.47269,64,1.987,-3
56.277467,9.472546,63.3,1.998,-4
56.277526,9.472402,63.3,2.009,-4
56.277584,9.472258,62.9,2.02,-4
56.277643,9.472114,62.8,2.031,-4
56.277702,9.47197,62.8,2.042,-4
56.27776,9.471826,62.7,2.053,-4
56.277819,9.471682,62.7,2.064,-4
56.277878,9.471538,62.7,2.075,-3
56.277936,9.471394,62.8,2.087,-2
56.277995,9.47125,62.9,2.098,-1
56.278054,9.471106,63.3,2.109,0
56.278113,9.470962,63.8,2.12,0
56.278171,9.470818,64.4,2.131,1
56.27823,9.470674,64.4,2.142,1
56.278289,9.47053,64.5,2.153,2
56.278347,9.470386,64.5,2.164,2
56.278406,9.470242,64.6,2.175,2
56.278465,9.470098,64.9,2.186,2
56.278523,9.469954,64.9,2.197,2
56.278582,9.46981,64.9,2.208,2
56.278641,9.469666,65.2,2.219,2
56.278699,9.469522,66,2.23,2
56.278758,9.469378,66.9,2.241,2
56.278817,9.469234,66.1,2.252,2
56.278876,9.46909,66,2.263,1
56.278934,9.468946,66.1,2.274,1
56.278993,9.468802,65.9,2.285,1
56.279052,9.468658,65.2,2.296,0
56.27911,9.468514,64.3,2.307,-1
56.279169,9.46837,63.6,2.318,-1
56.279228,9.468226,63,2.329,-2
56.279286,9.468082,62.1,2.34,-3
56.279345,9.467938,60.7,2.351,-6
56.279404,9.467794,60.2,2.363,-5
56.279462,9.46765,60.5,2.374,-5
56.279521,9.467506,60.4,2.385,-5
56.27958,9.467362,60,2.396,-5
56.279639,9.467218,59.7,2.407,-5
56.279697,9.467074,60,2.418,-4
56.279756,9.46693,59.6,2.429,-4
56.279815,9.466786,59.6,2.44,-3
56.279873,9.466642,59.9,2.451,-2
56.279932,9.466498,60.3,2.462,0
56.279991,9.466354,60.5,2.473,0
56.280049,9.46621,61,2.484,1
56.280108,9.466066,61.3,2.495,1
56.280167,9.465922,61.3,2.506,1
56.280225,9.465778,61.2,2.517,1
56.280284,9.465634,61.2,2.528,1
56.280343,9.46549,61.4,2.539,2
56.280402,9.465346,61.9,2.55,2
56.28046,9.465202,61.7,2.561,2
56.280519,9.465058,61.4,2.572,1
56.280578,9.464914,61.5,2.583,1
56.280636,9.46477,62.4,2.594,1
56.280695,9.464626,62.9,2.605,1
56.280754,9.464482,62.8,2.616,1
56.280812,9.464338,63.2,2.627,2
56.280871,9.464194,63.4,2.639,2
56.28093,9.46405,63.1,2.65,2
56.280988,9.463906,62.1,2.661,0
56.281047,9.463762,61.7,2.672,0
56.281106,9.463618,61.5,2.683,0
56.281164,9.463474,61,2.694,0
56.281223,9.46333,60.5,2.705,-2
56.281282,9.463186,60.3,2.716,-2
56.281341,9.463042,60.5,2.727,-2
56.281399,9.462898,61,2.738,-2
56.281458,9.462754,61.4,2.749,-2
56.281517,9.46261,62.2,2.76,-1
