Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
13.0882,121.07579,701.9,0,
13.088183,121.075875,696.9,0.009,
13.088166,121.075959,691.9,0.019,
13.088149,121.076044,687,0.028,
13.088132,121.076128,681.8,0.037,
13.088116,121.076213,676.9,0.047,
13.088099,121.076297,672.9,0.056,-52
13.088082,121.076382,669,0.065,-50
13.088065,121.076466,665.1,0.075,-49
13.088048,121.076551,661.3,0.084,-48
13.088031,121.076635,657.6,0.094,-47
13.088014,121.07672,653.8,0.103,-47
13.087997,121.076804,650.1,0.112,-45
13.08798,121.076889,646.5,0.122,-44
13.087963,121.076973,643.3,0.131,-42
13.087947,121.077058,640.2,0.14,-40
13.08793,121.077142,637.1,0.15,-39
13.087913,121.077227,634.1,0.159,-38
13.087896,121.077311,631.1,0.168,-37
13.087879,121.077396,628.1,0.178,-36
13.087862,121.07748,625.2,0.187,-35
13.087845,121.077565,622.3,0.196,-34
13.087828,121.077649,619.5,0.206,-33
13.087811,121.077734,616.8,0.215,-32
13.087794,121.077818,614,0.225,-32
13.087778,121.077903,611.2,0.234,-31
13.087761,121.077987,608.4,0.243,-31
13.087744,121.078072,605.6,0.253,-31
13.087727,121.078156,602.8,0.262,-30
13.08771,121.078241,600,0.271,-30
13.087693,121.078325,596.8,0.281,-30
13.087676,121.07841,593.4,0.29,-31
13.087659,121.078494,589.9,0.299,-31
13.087642,121.078579,586.4,0.309,-32
13.087625,121.078663,582.7,0.318,-33
13.087609,121.078748,579,0.327,-34
13.087592,121.078832,575.3,0.337,-35
13.087575,121.078917,571.4,0.346,-36
13.087558,121.079001,567.9,0.355,-37
13.087541,121.079086,564.6,0.365,-37
13.087524,121.07917,561.2,0.374,-38
13.087507,121.079255,557.6,0.384,-38
13.08749,121.079339,554,0.393,-38
13.087473,121.079424,550.3,0.402,-38
13.087456,121.079508,546.7,0.412,-39
13.08744,121.079593,543.3,0.421,-38
13.087423,121.079678,540.6,0.43,-37
13.087406,121.079762,538.6,0.44,-36
13.087389,121.079847,536.6,0.449,-34
13.087372,121.079931,534.6,0.458,-32
13.087355,121.080016,532.5,0.468,-31
13.087338,121.0801,530.4,0.477,-30
13.087321,121.080185,528.3,0.486,-29
13.087304,121.080269,526.1,0.496,-27
13.087287,121.080354,524.4,0.505,-25
13.087271,121.080438,523.5,0.514,-23
13.087254,121.080523,522.4,0.524,-20
13.087237,121.080607,521.3,0.533,-19
13.08722,121.080692,520.1,0.543,-18
13.087203,121.080776,518.8,0.552,-17
13.087186,121.080861,517.5,0.561,-17
13.087169,121.080945,516,0.571,-16
13.087152,121.08103,514.6,0.58,-15
13.087135,121.081114,513.5,0.589,-14
13.087118,121.081199,512.4,0.599,-13
13.087102,121.081283,511.2,0.608,-13
13.087085,121.081368,510,0.617,-13
13.087068,121.081452,508.7,0.627,-13
13.087051,121.081537,507.3,0.636,-14
13.087034,121.081621,505.9,0.645,-14
13.087017,121.081706,504.5,0.655,-14
13.087,121.08179,503,0.664,-14
