Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
11.18276,33.24557,454.4,0,
11.182832,33.24557,454.4,0.008,
11.182903,33.245569,454.4,0.016,
11.182975,33.245569,454.4,0.024,
11.183047,33.245569,454.4,0.032,
11.183118,33.245568,454.4,0.04,
11.18319,33.245568,454.4,0.048,0
11.183262,33.245568,454.4,0.056,0
11.183333,33.245567,454.4,0.064,0
11.183405,33.245567,454.4,0.072,0
11.183476,33.245567,454.5,0.08,0
11.183548,33.245567,454.6,0.088,0
11.18362,33.245566,454.7,0.096,0
11.183691,33.245566,454.8,0.104,0
11.183763,33.245566,454.9,0.112,1
11.183835,33.245565,455,0.12,1
11.183906,33.245565,455.1,0.128,1
11.183978,33.245565,455.2,0.136,1
11.18405,33.245564,455.3,0.144,1
11.184121,33.245564,455.4,0.152,1
11.184193,33.245564,455.6,0.16,1
11.184265,33.245563,455.7,0.167,1
11.184336,33.245563,455.8,0.175,1
11.184408,33.245563,456,0.183,1
11.18448,33.245562,456.1,0.191,1
11.184551,33.245562,456.2,0.199,1
11.184623,33.245562,456.4,0.207,2
11.184694,33.245562,456.5,0.215,2
11.184766,33.245561,456.6,0.223,2
11.184838,33.245561,456.6,0.231,1
11.184909,33.245561,456.6,0.239,1
11.184981,33.24556,456.6,0.247,1
11.185053,33.24556,456.6,0.255,1
11.185124,33.24556,456.6,0.263,1
11.185196,33.245559,456.6,0.271,1
11.185268,33.245559,456.6,0.279,1
11.185339,33.245559,456.6,0.287,1
11.185411,33.245558,456.6,0.295,1
11.185483,33.245558,456.6,0.303,0
11.185554,33.245558,456.6,0.311,0
11.185626,33.245557,456.5,0.319,0
11.185698,33.245557,456.4,0.327,0
11.185769,33.245557,456.4,0.335,0
11.185841,33.245557,456.3,0.343,0
11.185912,33.245556,456.2,0.351,0
11.185984,33.245556,456.1,0.359,0
11.186056,33.245556,456.1,0.367,-1
11.186127,33.245555,456,0.375,-1
11.186199,33.245555,456,0.383,-1
11.186271,33.245555,456.1,0.391,-1
11.186342,33.245554,456.1,0.399,-1
11.186414,33.245554,456.1,0.407,0
11.186486,33.245554,456.2,0.415,0
11.186557,33.245553,456.2,0.423,0
11.186629,33.245553,456.2,0.431,0
11.186701,33.245553,456.3,0.439,0
11.186772,33.245552,456.3,0.447,0
11.186844,33.245552,456.4,0.455,0
11.186916,33.245552,456.4,0.463,0
11.186987,33.245551,456.4,0.471,0
11.187059,33.245551,456.5,0.479,0
11.18713,33.245551,456.5,0.487,0
11.187202,33.245551,456.5,0.494,0
11.187274,33.24555,456.6,0.502,0
11.187345,33.24555,456.6,0.51,0
11.187417,33.24555,456.6,0.518,0
11.187489,33.245549,456.7,0.526,0
11.18756,33.245549,456.6,0.534,0
11.187632,33.245549,456.6,0.542,0
11.187704,33.245548,456.5,0.55,0
11.187775,33.245548,456.4,0.558,0
11.187847,33.245548,456.3,0.566,0
11.187919,33.245547,456.3,0.574,0
11.18799,33.245547,456.2,0.582,0
11.188062,33.245547,456.1,0.59,0
11.188134,33.245546,456.1,0.598,0
11.188205,33.245546,456,0.606,-1
11.188277,33.245546,455.9,0.614,-1
11.188348,33.245546,455.9,0.622,-1
11.18842,33.245545,455.8,0.63,-1
11.188492,33.245545,455.7,0.638,-1
11.188563,33.245545,455.6,0.646,-1
11.188635,33.245544,455.6,0.654,-1
11.188707,33.245544,455.5,0.662,-1
11.188778,33.245544,455.4,0.67,-1
11.18885,33.245543,455.4,0.678,-1
11.188922,33.245543,455.4,0.686,-1
11.188993,33.245543,455.4,0.694,-1
11.189065,33.245542,455.5,0.702,-1
11.189137,33.245542,455.6,0.71,0
11.189208,33.245542,455.6,0.718,0
11.18928,33.245541,455.7,0.726,0
11.189352,33.245541,455.8,0.734,0
11.189423,33.245541,455.9,0.742,0
11.189495,33.245541,455.9,0.75,0
11.189566,33.24554,456,0.758,0
11.189638,33.24554,456.1,0.766,1
11.18971,33.24554,456.2,0.774,1
11.189781,33.245539,456.3,0.782,1
11.189853,33.245539,456.4,0.79,1
11.189925,33.245539,456.5,0.798,1
11.189996,33.245538,456.6,0.806,1
11.190068,33.245538,456.7,0.814,1
11.19014,33.245538,456.8,0.822,1
11.190211,33.245537,456.9,0.829,1
11.190283,33.245537,457,0.837,1
11.190355,33.245537,456.9,0.845,1
11.190426,33.245536,456.8,0.853,1
11.190498,33.245536,456.7,0.861,1
11.19057,33.245536,456.6,0.869,0
11.190641,33.245535,456.4,0.877,0
11.190713,33.245535,456.3,0.885,0
11.190784,33.245535,456.2,0.893,0
11.190856,33.245535,456.1,0.901,0
11.190928,33.245534,456,0.909,-1
11.190999,33.245534,456,0.917,-1
11.191071,33.245534,455.9,0.925,-1
11.191143,33.245533,455.9,0.933,-1
11.191214,33.245533,455.9,0.941,-1
11.191286,33.245533,455.8,0.949,-1
11.191358,33.245532,455.8,0.957,-1
11.191429,33.245532,455.8,0.965,-1
11.191501,33.245532,455.7,0.973,-1
11.191573,33.245531,455.7,0.981,-1
11.191644,33.245531,455.7,0.989,-1
11.191716,33.245531,455.7,0.997,-1
11.191788,33.24553,455.7,1.005,0
11.191859,33.24553,455.7,1.013,0
11.191931,33.24553,455.7,1.021,0
11.192002,33.24553,455.7,1.029,0
11.192074,33.245529,455.7,1.037,0
11.192146,33.245529,455.7,1.045,0
11.192217,33.245529,455.7,1.053,0
11.192289,33.245528,455.7,1.061,0
11.192361,33.245528,455.7,1.069,0
11.192432,33.245528,455.6,1.077,0
11.192504,33.245527,455.5,1.085,0
11.192576,33.245527,455.4,1.093,0
11.192647,33.245527,455.4,1.101,0
11.192719,33.245526,455.3,1.109,0
11.192791,33.245526,455.2,1.117,0
11.192862,33.245526,455.1,1.125,-1
11.192934,33.245525,455.1,1.133,-1
11.193006,33.245525,455,1.141,-1
11.193077,33.245525,455,1.149,-1
11.193149,33.245525,455.1,1.156,-1
11.19322,33.245524,455.1,1.164,-1
11.193292,33.245524,455.1,1.172,-1
11.193364,33.245524,455.2,1.18,0
11.193435,33.245523,455.2,1.188,0
11.193507,33.245523,455.2,1.196,0
11.193579,33.245523,455.3,1.204,0
11.19365,33.245522,455.3,1.212,0
11.193722,33.245522,455.3,1.22,0
11.193794,33.245522,455.2,1.228,0
11.193865,33.245521,455.1,1.236,0
11.193937,33.245521,455.1,1.244,0
11.194009,33.245521,455,1.252,0
11.19408,33.24552,454.9,1.26,0
11.194152,33.24552,454.8,1.268,0
11.194224,33.24552,454.8,1.276,0
11.194295,33.245519,454.7,1.284,0
11.194367,33.245519,454.6,1.292,-1
11.194438,33.245519,454.5,1.3,-1
11.19451,33.245519,454.3,1.308,-1
11.194582,33.245518,454.2,1.316,-1
11.194653,33.245518,454.1,1.324,-1
11.194725,33.245518,453.9,1.332,-1
11.194797,33.245517,453.8,1.34,-1
11.194868,33.245517,453.7,1.348,-1
11.19494,33.245517,453.5,1.356,-1
11.195012,33.245516,453.4,1.364,-1
11.195083,33.245516,453.3,1.372,-2
11.195155,33.245516,453.2,1.38,-2
11.195227,33.245515,453.1,1.388,-2
11.195298,33.245515,453,1.396,-2
11.19537,33.245515,452.9,1.404,-2
11.195442,33.245514,452.7,1.412,-2
11.195513,33.245514,452.6,1.42,-2
11.195585,33.245514,452.5,1.428,-1
11.195656,33.245514,452.4,1.436,-1
11.195728,33.245513,452.3,1.444,-1
11.1958,33.245513,452.3,1.452,-1
11.195871,33.245513,452.2,1.46,-1
11.195943,33.245512,452.2,1.468,-1
11.196015,33.245512,452.2,1.476,-1
11.196086,33.245512,452.1,1.483,-1
11.196158,33.245511,452.1,1.491,-1
11.19623,33.245511,452.1,1.499,-1
11.196301,33.245511,452.1,1.507,-1
11.196373,33.24551,452,1.515,-1
11.196445,33.24551,452,1.523,-1
11.196516,33.24551,452,1.531,-1
11.196588,33.245509,452,1.539,0
11.19666,33.245509,452,1.547,0
11.196731,33.245509,452,1.555,0
11.196803,33.245509,452,1.563,0
11.196874,33.245508,452,1.571,0
11.196946,33.245508,452,1.579,0
11.197018,33.245508,452,1.587,0
11.197089,33.245507,452,1.595,0
11.197161,33.245507,452,1.603,0
11.197233,33.245507,451.9,1.611,0
11.197304,33.245506,451.8,1.619,0
11.197376,33.245506,451.7,1.627,0
11.197448,33.245506,451.7,1.635,0
11.197519,33.245505,451.6,1.643,0
11.197591,33.245505,451.5,1.651,0
11.197663,33.245505,451.4,1.659,-1
11.197734,33.245504,451.4,1.667,-1
11.197806,33.245504,451.3,1.675,-1
11.197878,33.245504,451.2,1.683,-1
11.197949,33.245503,451.1,1.691,-1
11.198021,33.245503,451.1,1.699,-1
11.198092,33.245503,451,1.707,-1
11.198164,33.245503,450.9,1.715,-1
11.198236,33.245502,450.8,1.723,-1
11.198307,33.245502,450.7,1.731,-1
11.198379,33.245502,450.7,1.739,-1
11.198451,33.245501,450.6,1.747,-1
11.198522,33.245501,450.5,1.755,-1
11.198594,33.245501,450.4,1.763,-1
11.198666,33.2455,450.2,1.771,-1
11.198737,33.2455,450.1,1.779,-1
11.198809,33.2455,450,1.787,-1
11.198881,33.245499,449.8,1.795,-1
11.198952,33.245499,449.7,1.803,-1
11.199024,33.245499,449.6,1.811,-1
11.199096,33.245498,449.4,1.818,-1
11.199167,33.245498,449.3,1.826,-1
11.199239,33.245498,449.3,1.834,-1
11.19931,33.245498,449.4,1.842,-1
