Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
15.55732,48.518648,980.4,1.243,2
15.557368,48.518702,980.6,1.251,2
15.557416,48.518757,980.9,1.259,2
15.557464,48.518811,981.2,1.267,2
15.557512,48.518866,981.6,1.275,2
15.55756,48.51892,981.9,1.283,2
15.557608,48.518975,982.4,1.29,2
15.557656,48.519029,982.8,1.298,3
15.557704,48.519084,983.3,1.306,3
15.557752,48.519138,983.8,1.314,4
15.5578,48.519193,984.4,1.322,4
15.557848,48.519247,984.9,1.33,5
15.557895,48.519302,985.5,1.338,5
15.557943,48.519356,986.2,1.346,6
15.557991,48.519411,986.9,1.354,6
15.558039,48.519466,987.5,1.362,6
15.558087,48.51952,988.2,1.37,7
15.558135,48.519575,988.9,1.378,7
15.558183,48.519629,989.6,1.385,7
15.558231,48.519684,990.4,1.393,8
15.558279,48.519738,991.3,1.401,8
15.558327,48.519793,991.7,1.409,8
15.558375,48.519847,992.2,1.417,8
15.558423,48.519902,992.6,1.425,8
15.558471,48.519956,993,1.433,8
15.558519,48.520011,993.4,1.441,8
15.558567,48.520065,993.8,1.449,7
15.558615,48.52012,994.3,1.457,7
15.558663,48.520174,994.7,1.465,7
15.558711,48.520229,995,1.473,7
15.558759,48.520283,995.2,1.48,6
15.558807,48.520338,995.4,1.488,6
15.558855,48.520392,995.6,1.496,5
15.558903,48.520447,995.8,1.504,4
15.558951,48.520501,995.8,1.512,4
15.558999,48.520556,995.7,1.52,3
15.559047,48.52061,995.7,1.528,3
15.559094,48.520665,995.8,1.536,3
15.559142,48.520719,995.8,1.544,2
15.55919,48.520774,995.9,1.552,2
15.559238,48.520828,995.9,1.56,2
15.559286,48.520883,996.1,1.568,1
15.559334,48.520937,996.2,1.575,1
15.559382,48.520992,996.3,1.583,1
15.55943,48.521046,996.2,1.591,1
15.559478,48.521101,996.2,1.599,1
15.559526,48.521155,996,1.607,0
15.559574,48.52121,995.7,1.615,0
15.559622,48.521264,995.6,1.623,0
15.55967,48.521319,995.4,1.631,0
15.559718,48.521373,995.3,1.639,0
15.559766,48.521428,995.3,1.647,0
15.559814,48.521482,995.3,1.655,-1
15.559862,48.521537,995.3,1.663,-1
15.55991,48.521591,995.4,1.67,-1
15.559958,48.521646,995.5,1.678,-1
15.560006,48.5217,995.7,1.686,-1
15.560054,48.521755,995.9,1.694,0
15.560102,48.521809,996.1,1.702,0
15.56015,48.521864,996.1,1.71,0
15.560198,48.521919,996.1,1.718,0
15.560246,48.521973,996.1,1.726,1
15.560293,48.522028,996.2,1.734,1
15.560341,48.522082,996.3,1.742,1
15.560389,48.522137,996.4,1.75,1
15.560437,48.522191,996.5,1.758,1
15.560485,48.522246,996.6,1.765,1
15.560533,48.5223,996.8,1.773,1
15.560581,48.522355,997,1.781,1
15.560629,48.522409,997.2,1.789,1
15.560677,48.522464,997.4,1.797,1
15.560725,48.522518,997.6,1.805,1
15.560773,48.522573,997.7,1.813,2
15.560821,48.522627,997.7,1.821,2
15.560869,48.522682,997.7,1.829,2
15.560917,48.522736,997.7,1.837,1
15.560965,48.522791,997.7,1.845,1
15.561013,48.522845,997.7,1.853,1
15.561061,48.5229,997.8,1.86,1
15.561109,48.522954,997.8,1.868,1
15.561157,48.523009,997.9,1.876,1
15.561205,48.523063,998,1.884,1
15.561253,48.523118,998.1,1.892,1
15.561301,48.523172,998.2,1.9,1
15.561349,48.523227,998.6,1.908,1
15.561397,48.523281,999.1,1.916,1
15.561444,48.523336,999.7,1.924,2
15.561492,48.52339,1000.2,1.932,2
15.56154,48.523445,1000.8,1.94,3
15.561588,48.523499,1001.3,1.948,4
15.561636,48.523554,1001.9,1.955,4
15.561684,48.523608,1002.4,1.963,4
15.561732,48.523663,1002.9,1.971,5
15.56178,48.523717,1003.4,1.979,5
15.561828,48.523772,1003.9,1.987,6
15.561876,48.523826,1004.4,1.995,6
15.561924,48.523881,1004.8,2.003,6
15.561972,48.523935,1005.3,2.011,6
15.56202,48.52399,1005.7,2.019,6
